Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Fraction		"UV_CUT_TEMP@100,BASEM (1)"		Run Log	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Fraction	ml	mAU	ml	Logbook
-75.38739	-0.130331	-75.38739	27.740566	-50.424034	100					99.845612	0.2025		
-75.374062	-0.131957	-75.374062	27.73983	-50.407372	100					99.858948	0.2025		
-75.360741	-0.131713	-75.360741	27.740395	-50.390717	100					99.872253	0.2025		
-75.347412	-0.131901	-75.347412	27.742466	-50.374054	100					99.88559	0.2025		
-75.334084	-0.130475	-75.334084	27.74679	-50.357399	100					99.898926	0.2025		
-75.320755	-0.126334	-75.320755	27.751822	-50.340736	100					99.912231	0.2025		
-75.307426	-0.125109	-75.307426	27.755302	-50.324081	100					99.925568	0.2025		
-75.294106	-0.125099	-75.294106	27.757362	-50.307419	100					99.938904	0.2025		
-75.280777	-0.125034	-75.280777	27.757845	-50.290764	100					99.95224	0.2025		
-75.267448	-0.125455	-75.267448	27.757635	-50.274101	100					99.965546	0.202571		
-75.25412	-0.125489	-75.25412	27.758152	-50.257446	100					99.978882	0.202643		
-75.240799	-0.127592	-75.240799	27.75769	-50.240784	100					99.992218	0.202715		
-75.22747	-0.127166	-75.22747	27.755154	-50.224121	100					100.005524	0.202787		
-75.214142	-0.126069	-75.214142	27.751804	-50.207466	100					100.01886	0.202859		
-75.200813	-0.125663	-75.200813	27.748549	-50.190804	100					100.032196	0.20293		
-75.187485	-0.126708	-75.187485	27.746229	-50.174149	100					100.045502	0.203002		
-75.174164	-0.126294	-75.174164	27.744938	-50.157486	100					100.058838	0.203074		
-75.160835	-0.12503	-75.160835	27.745216	-50.140831	100					100.072174	0.203146		
-75.147507	-0.123281	-75.147507	27.746679	-50.124168	100					100.08551	0.203218		
-75.134178	-0.123911	-75.134178	27.74818	-50.107513	100					100.098816	0.203218		
-75.12085	-0.126317	-75.12085	27.748877	-50.090851	100					100.112152	0.203218		
-75.107529	-0.126958	-75.107529	27.748838	-50.074196	100					100.125488	0.203218		
-75.0942	-0.125619	-75.0942	27.750265	-50.057533	100					100.138794	0.203218		
-75.080872	-0.126143	-75.080872	27.753395	-50.040878	100					100.15213	0.203218		
-75.067543	-0.126913	-75.067543	27.756832	-50.024216	100					100.165466	0.203218		
-75.054214	-0.126711	-75.054214	27.760014	-50.007561	100					100.178772	0.203218		
-75.040894	-0.126878	-75.040894	27.760855	-49.990898	100					100.192108	0.203218		
-75.027565	-0.128066	-75.027565	27.75761	-49.974243	100					100.205444	0.203218		
-75.014236	-0.13045	-75.014236	27.752232	-49.957581	100					100.21875	0.203218		
-75.000908	-0.133271	-75.000908	27.747047	-49.940926	100					100.232086	0.203289		
-74.987579	-0.136258	-74.987579	27.743523	-49.924263	100					100.245422	0.203361		
-74.974258	-0.139525	-74.974258	27.742159	-49.907608	100					100.258759	0.203432		
-74.96093	-0.140625	-74.96093	27.742111	-49.890945	100					100.272064	0.203504		
-74.947601	-0.140953	-74.947601	27.743031	-49.874283	100					100.2854	0.203575		
-74.934273	-0.141062	-74.934273	27.744289	-49.857628	100					100.298737	0.203647		
-74.920952	-0.142021	-74.920952	27.744745	-49.840965	100					100.312042	0.203718		
-74.907623	-0.141744	-74.907623	27.74291	-49.82431	100					100.325378	0.20379		
-74.894295	-0.141324	-74.894295	27.738159	-49.807648	100					100.338715	0.203861		
-74.880966	-0.141974	-74.880966	27.732744	-49.790993	100					100.35202	0.203933		
-74.867638	-0.141928	-74.867638	27.728561	-49.77433	100					100.365356	0.203933		
-74.854317	-0.142137	-74.854317	27.725113	-49.757675	100					100.378693	0.203933		
-74.840988	-0.142009	-74.840988	27.722115	-49.741013	100					100.392029	0.203933		
-74.82766	-0.14248	-74.82766	27.719692	-49.724358	100					100.405334	0.203933		
-74.814331	-0.143318	-74.814331	27.718216	-49.707695	100					100.418671	0.203933		
-74.801003	-0.145553	-74.801003	27.718355	-49.69104	100					100.432007	0.203933		
-74.787682	-0.147434	-74.787682	27.720295	-49.674377	100					100.445313	0.203933		
-74.774353	-0.148842	-74.774353	27.72368	-49.657722	100					100.458649	0.203933		
-74.761024	-0.149854	-74.761024	27.726526	-49.64106	100					100.471985	0.203933		
-74.747696	-0.149208	-74.747696	27.726974	-49.624405	100					100.485291	0.203933		
-74.734367	-0.149322	-74.734367	27.72604	-49.607742	100					100.498627	0.204004		
-74.721046	-0.147329	-74.721046	27.725414	-49.591087	100					100.511963	0.204075		
-74.707718	-0.144838	-74.707718	27.725641	-49.574425	100					100.525299	0.204147		
-74.694389	-0.143672	-74.694389	27.726673	-49.55777	100					100.538605	0.204218		
-74.681061	-0.141458	-74.681061	27.726864	-49.541107	100					100.551941	0.204289		
-74.667732	-0.140505	-74.667732	27.726446	-49.524445	100					100.565277	0.204361		
-74.654411	-0.141336	-74.654411	27.726357	-49.50779	100					100.578583	0.204432		
-74.641083	-0.142727	-74.641083	27.725464	-49.491127	100					100.591919	0.204503		
-74.627754	-0.144468	-74.627754	27.723921	-49.474472	100					100.605255	0.204574		
-74.614426	-0.145702	-74.614426	27.72216	-49.457809	100					100.618561	0.204646		
-74.601105	-0.149438	-74.601105	27.721182	-49.441154	100					100.631897	0.204646		
-74.587776	-0.153409	-74.587776	27.720901	-49.424492	100					100.645233	0.204646		
-74.574448	-0.154291	-74.574448	27.72019	-49.407837	100					100.658569	0.204646		
-74.561119	-0.154451	-74.561119	27.719055	-49.391174	100					100.671875	0.204646		
-74.547791	-0.153319	-74.547791	27.717716	-49.374519	100					100.685211	0.204646		
-74.53447	-0.151608	-74.53447	27.717817	-49.357857	100					100.698547	0.204646		
-74.521141	-0.150452	-74.521141	27.72061	-49.341202	100					100.711853	0.204646		
-74.507813	-0.147238	-74.507813	27.724798	-49.324539	100					100.725189	0.204646		
-74.494484	-0.145056	-74.494484	27.727503	-49.307884	100					100.738525	0.204646		
-74.481155	-0.146116	-74.481155	27.728104	-49.291222	100					100.751831	0.204646		
-74.467834	-0.147598	-74.467834	27.728905	-49.274567	100					100.765167	0.204646		
-74.454506	-0.148146	-74.454506	27.730583	-49.257904	100					100.778503	0.204646		
-74.441177	-0.148374	-74.441177	27.73213	-49.241249	100					100.791809	0.204646		
-74.427849	-0.149531	-74.427849	27.73348	-49.224586	100					100.805145	0.204646		
-74.41452	-0.149984	-74.41452	27.734051	-49.207932	100					100.818481	0.204646		
-74.401199	-0.147407	-74.401199	27.734684	-49.191269	100					100.831818	0.204646		
-74.387871	-0.143764	-74.387871	27.737354	-49.174606	100					100.845123	0.204646		
-74.374542	-0.138402	-74.374542	27.742022	-49.157951	100					100.858459	0.204646		
-74.361214	-0.13606	-74.361214	27.747412	-49.141289	100					100.871796	0.204646		
-74.347885	-0.135345	-74.347885	27.752337	-49.124634	100					100.885101	0.204646		
-74.334564	-0.134482	-74.334564	27.755121	-49.107971	100					100.898438	0.204717		
-74.321236	-0.133043	-74.321236	27.754435	-49.091316	100					100.911774	0.204788		
-74.307907	-0.133606	-74.307907	27.752985	-49.074654	100					100.925079	0.204859		
-74.294579	-0.137085	-74.294579	27.75363	-49.057999	100					100.938416	0.20493		
-74.281258	-0.138162	-74.281258	27.756193	-49.041336	100					100.951752	0.205001		
-74.267929	-0.136726	-74.267929	27.758793	-49.024681	100					100.965088	0.205072		
-74.254601	-0.134581	-74.254601	27.76016	-49.008018	100					100.978394	0.205143		
-74.241272	-0.135607	-74.241272	27.76079	-48.991364	100					100.99173	0.205214		
-74.227943	-0.136207	-74.227943	27.761982	-48.974701	100					101.005066	0.205285		
-74.214622	-0.135803	-74.214622	27.764084	-48.958046	100					101.018372	0.205356		
-74.201294	-0.134934	-74.201294	27.765448	-48.941383	100					101.031708	0.205356		
-74.187965	-0.134025	-74.187965	27.764532	-48.924728	100					101.045044	0.205356		
-74.174637	-0.136805	-74.174637	27.761415	-48.908066	100					101.05835	0.205356		
-74.161308	-0.136679	-74.161308	27.757666	-48.891411	100					101.071686	0.205356		
-74.147987	-0.133961	-74.147987	27.754055	-48.874748	100					101.085022	0.205356		
-74.134659	-0.134388	-74.134659	27.750441	-48.858086	100					101.098358	0.205356		
-74.12133	-0.135786	-74.12133	27.747999	-48.841431	100					101.111664	0.205356		
-74.108002	-0.137105	-74.108002	27.746782	-48.824768	100					101.125	0.205356		
-74.094673	-0.13514	-74.094673	27.745409	-48.808113	100					101.138336	0.205356		
-74.081352	-0.132903	-74.081352	27.744183	-48.791451	100					101.151642	0.205356		
-74.068024	-0.134417	-74.068024	27.743792	-48.774796	100					101.164978	0.205427		
-74.054695	-0.133693	-74.054695	27.744495	-48.758133	100					101.178314	0.205497		
-74.041367	-0.132482	-74.041367	27.74618	-48.741478	100					101.19162	0.205568		
-74.028038	-0.131758	-74.028038	27.747416	-48.724815	100					101.204956	0.205639		
-74.014717	-0.131336	-74.014717	27.747753	-48.70816	100					101.218292	0.20571		
-74.001389	-0.133852	-74.001389	27.747726	-48.691498	100					101.231628	0.205781		
-73.98806	-0.135966	-73.98806	27.748112	-48.674843	100					101.244934	0.205851		
-73.974731	-0.13494	-73.974731	27.749895	-48.65818	100					101.25827	0.205922		
-73.961411	-0.133824	-73.961411	27.752424	-48.641525	100					101.271606	0.205993		
-73.948082	-0.134374	-73.948082	27.754906	-48.624863	100					101.284912	0.206064		
-73.934753	-0.136191	-73.934753	27.756922	-48.608208	100					101.298248	0.206064		
-73.921425	-0.138427	-73.921425	27.757954	-48.591545	100					101.311584	0.206064		
-73.908096	-0.137695	-73.908096	27.757851	-48.57489	100					101.32489	0.206064		
-73.894775	-0.136781	-73.894775	27.756826	-48.558228	100					101.338226	0.206064		
-73.881447	-0.137427	-73.881447	27.755159	-48.541573	100					101.351563	0.206064		
-73.868118	-0.136352	-73.868118	27.753414	-48.52491	100					101.364899	0.206064		
-73.85479	-0.135019	-73.85479	27.7526	-48.508247	100					101.378204	0.206064		
-73.841461	-0.133159	-73.841461	27.753151	-48.491592	100					101.391541	0.206064		
-73.82814	-0.133486	-73.82814	27.754351	-48.47493	100					101.404877	0.206064		
-73.814812	-0.134553	-73.814812	27.756016	-48.458275	100					101.418182	0.206064		
-73.801483	-0.133215	-73.801483	27.758205	-48.441612	100					101.431519	0.206134		
-73.788155	-0.13205	-73.788155	27.759428	-48.424957	100					101.444855	0.206205		
-73.774826	-0.133073	-73.774826	27.759335	-48.408295	100					101.45816	0.206275		
-73.761505	-0.132303	-73.761505	27.758955	-48.39164	100					101.471497	0.206346		
-73.748177	-0.131384	-73.748177	27.759172	-48.374977	100					101.484833	0.206416		
-73.734848	-0.131863	-73.734848	27.760056	-48.358322	100					101.498138	0.206487		
-73.721519	-0.134501	-73.721519	27.76091	-48.34166	100					101.511475	0.206557		
-73.708191	-0.136525	-73.708191	27.761784	-48.325005	100					101.524811	0.206628		
-73.69487	-0.138155	-73.69487	27.762697	-48.308342	100					101.538147	0.206698		
-73.681541	-0.141091	-73.681541	27.763132	-48.291687	100					101.551453	0.206769		
-73.668213	-0.141118	-73.668213	27.763475	-48.275024	100					101.564789	0.206769		
-73.654884	-0.141373	-73.654884	27.764029	-48.258369	100					101.578125	0.206769		
-73.641563	-0.142835	-73.641563	27.764099	-48.241707	100					101.591431	0.206769		
-73.628235	-0.142852	-73.628235	27.764286	-48.225052	100					101.604767	0.206769		
-73.614906	-0.13873	-73.614906	27.765469	-48.208389	100					101.618103	0.206769		
-73.601578	-0.137423	-73.601578	27.768137	-48.191734	100					101.631409	0.206769		
-73.588249	-0.138465	-73.588249	27.77194	-48.175072	100					101.644745	0.206769		
-73.574928	-0.139027	-73.574928	27.775551	-48.158409	100					101.658081	0.206769		
-73.5616	-0.137744	-73.5616	27.777157	-48.141754	100					101.671417	0.206769		
-73.548271	-0.135647	-73.548271	27.776226	-48.125092	100					101.684723	0.206769		
-73.534943	-0.137478	-73.534943	27.775677	-48.108437	100					101.698059	0.206839		
-73.521614	-0.139279	-73.521614	27.777327	-48.091774	100					101.711395	0.206909		
-73.508293	-0.141383	-73.508293	27.780001	-48.075119	100					101.724701	0.206979		
-73.494965	-0.142644	-73.494965	27.781837	-48.058456	100					101.738037	0.20705		
-73.481636	-0.14285	-73.481636	27.782139	-48.041801	100					101.751373	0.20712		
-73.468307	-0.142425	-73.468307	27.781393	-48.025139	100					101.764679	0.20719		
-73.454979	-0.14255	-73.454979	27.780479	-48.008484	100					101.778015	0.207261		
-73.441658	-0.141964	-73.441658	27.779987	-47.991821	100					101.791351	0.207331		
-73.428329	-0.13976	-73.428329	27.779757	-47.975166	100					101.804688	0.207401		
-73.415001	-0.137456	-73.415001	27.779013	-47.958504	100					101.817993	0.207471		
-73.401672	-0.136459	-73.401672	27.776859	-47.941849	100					101.831329	0.207471		
-73.388344	-0.137206	-73.388344	27.773813	-47.925186	100					101.844666	0.207471		
-73.375023	-0.137868	-73.375023	27.770227	-47.908531	100					101.857971	0.207471		
-73.361694	-0.137492	-73.361694	27.766991	-47.891869	100					101.871307	0.207471		
-73.348366	-0.137914	-73.348366	27.764927	-47.875214	100					101.884644	0.207471		
-73.335037	-0.138128	-73.335037	27.763659	-47.858551	100					101.897949	0.207471		
-73.321716	-0.140869	-73.321716	27.762442	-47.841896	100					101.911285	0.207471		
-73.308388	-0.143253	-73.308388	27.761627	-47.825233	100					101.924622	0.207471		
-73.295059	-0.144681	-73.295059	27.762432	-47.808571	100					101.937958	0.207471		
-73.281731	-0.143498	-73.281731	27.76511	-47.791916	100					101.951263	0.207471		
-73.268402	-0.141459	-73.268402	27.76827	-47.775253	100					101.9646	0.207541		
-73.255081	-0.14111	-73.255081	27.770401	-47.758598	100					101.977936	0.207611		
-73.241753	-0.140656	-73.241753	27.771948	-47.741936	100					101.991241	0.207681		
-73.228424	-0.139336	-73.228424	27.773745	-47.725281	100					102.004578	0.207751		
-73.215096	-0.138339	-73.215096	27.774893	-47.708618	100					102.017914	0.207821		
-73.201767	-0.139946	-73.201767	27.774168	-47.691963	100					102.031219	0.207891		
-73.188446	-0.142288	-73.188446	27.771713	-47.675301	100					102.044556	0.207961		
-73.175117	-0.144572	-73.175117	27.769583	-47.658646	100					102.057892	0.208031		
-73.161789	-0.144109	-73.161789	27.768761	-47.641983	100					102.071198	0.208101		
-73.14846	-0.143432	-73.14846	27.76762	-47.625328	100					102.084534	0.208171		
-73.135132	-0.141278	-73.135132	27.766485	-47.608665	100					102.09787	0.208171		
-73.121811	-0.141045	-73.121811	27.767532	-47.59201	100					102.111206	0.208171		
-73.108482	-0.143788	-73.108482	27.77087	-47.575348	100					102.124512	0.208171		
-73.095154	-0.142977	-73.095154	27.774843	-47.558693	100					102.137848	0.208171		
-73.081825	-0.142454	-73.081825	27.776426	-47.54203	100					102.151184	0.208171		
-73.068497	-0.142882	-73.068497	27.773399	-47.525375	100					102.16449	0.208171		
-73.055176	-0.143053	-73.055176	27.768368	-47.508713	100					102.177826	0.208171		
-73.041847	-0.143073	-73.041847	27.763065	-47.492058	100					102.191162	0.208171		
-73.028519	-0.140144	-73.028519	27.757479	-47.475395	100					102.204468	0.208171		
-73.01519	-0.13685	-73.01519	27.753401	-47.458733	100					102.217804	0.208171		
-73.001869	-0.135963	-73.001869	27.751667	-47.442078	100					102.23114	0.208241		
-72.988541	-0.135426	-72.988541	27.750414	-47.425415	100					102.244476	0.208311		
-72.975212	-0.13643	-72.975212	27.750042	-47.40876	100					102.257782	0.20838		
-72.961884	-0.135677	-72.961884	27.751957	-47.392097	100					102.271118	0.20845		
-72.948555	-0.136457	-72.948555	27.75544	-47.375443	100					102.284454	0.20852		
-72.935234	-0.140552	-72.935234	27.758322	-47.35878	100					102.29776	0.20859		
-72.921906	-0.142912	-72.921906	27.758688	-47.342125	100					102.311096	0.208659		
-72.908577	-0.142014	-72.908577	27.757618	-47.325462	100					102.324432	0.208729		
-72.895248	-0.142234	-72.895248	27.757114	-47.308807	100					102.337738	0.208799		
-72.88192	-0.143858	-72.88192	27.756889	-47.292145	100					102.351074	0.208869		
-72.868599	-0.143426	-72.868599	27.756798	-47.27549	100					102.36441	0.208869		
-72.85527	-0.141581	-72.85527	27.757204	-47.258827	100					102.377747	0.208869		
-72.841942	-0.139129	-72.841942	27.757296	-47.242172	100					102.391052	0.208869		
-72.828613	-0.138909	-72.828613	27.757044	-47.22551	100					102.404388	0.208869		
-72.815285	-0.138502	-72.815285	27.757988	-47.208847	100					102.417725	0.208869		
-72.801964	-0.136982	-72.801964	27.76017	-47.1922	100					102.43103	0.208869		
-72.788635	-0.137712	-72.788635	27.761515	-47.175537	100					102.444366	0.208869		
-72.775307	-0.137669	-72.775307	27.760818	-47.158875	100					102.457703	0.208869		
-72.761978	-0.136644	-72.761978	27.759329	-47.142212	100					102.471008	0.208869		
-72.74865	-0.136871	-72.74865	27.758383	-47.125565	100					102.484344	0.208869		
-72.735329	-0.136741	-72.735329	27.758314	-47.108902	100					102.497681	0.208869		
-72.722	-0.137339	-72.722	27.75885	-47.092239	100					102.511017	0.208869		
-72.708672	-0.138544	-72.708672	27.759617	-47.075577	100					102.524323	0.208869		
-72.695343	-0.139322	-72.695343	27.759842	-47.058914	100					102.537659	0.208869		
-72.682014	-0.139581	-72.682014	27.759375	-47.042267	100					102.550995	0.208869		
-72.668694	-0.138324	-72.668694	27.759233	-47.025604	100					102.564301	0.208869		
-72.655365	-0.137339	-72.655365	27.760786	-47.008942	100					102.577637	0.208869		
-72.642036	-0.137323	-72.642036	27.763947	-46.992279	100					102.590973	0.208869		
-72.628708	-0.13873	-72.628708	27.766573	-46.975632	100					102.604279	0.208869		
-72.615387	-0.140576	-72.615387	27.767862	-46.958969	100					102.617615	0.208869		
-72.602058	-0.141854	-72.602058	27.767046	-46.942307	100					102.630951	0.208869		
-72.58873	-0.145475	-72.58873	27.764305	-46.925644	100					102.644287	0.208869		
-72.575401	-0.148471	-72.575401	27.761084	-46.908997	100					102.657593	0.208869		
-72.562073	-0.148155	-72.562073	27.757559	-46.892334	100					102.670929	0.208869		
-72.548752	-0.147499	-72.548752	27.754406	-46.875671	100					102.684265	0.208869		
-72.535423	-0.148764	-72.535423	27.75234	-46.859009	100					102.697571	0.208869		
-72.522095	-0.149092	-72.522095	27.750879	-46.842361	100					102.710907	0.208869		
