Chrom.1				
UV				
ml	mAU			
127.71624	122.512619			
127.729561	122.441788			
127.742897	122.371994			
127.756218	122.306313			
127.769539	122.239449			
127.782875	122.171547			
127.796196	122.101364			
127.809532	122.038513			
127.822853	121.972679			
127.836174	121.910271			
127.84951	121.846252			
127.862831	121.784515			
127.876152	121.725624			
127.889488	121.669617			
127.902809	121.611023			
127.91613	121.552711			
127.929466	121.497932			
127.942787	121.443977			
127.956108	121.390343			
127.969444	121.336647			
127.982765	121.282936			
127.996086	121.235725			
128.00943	121.189148			
128.022751	121.142082			
128.036087	121.094978			
128.049408	121.05085			
128.062729	121.004684			
128.076065	120.962433			
128.089386	120.919655			
128.102707	120.877777			
128.116043	120.836838			
128.129364	120.800858			
128.142685	120.765762			
128.156021	120.72551			
128.169342	120.691383			
128.182663	120.655968			
128.195999	120.620125			
128.20932	120.587761			
128.222641	120.551712			
128.235977	120.523438			
128.249298	120.49501			
128.262634	120.468956			
128.275955	120.440643			
128.289276	120.416664			
128.302612	120.391533			
128.315933	120.367401			
128.329254	120.343994			
128.34259	120.320679			
128.355911	120.295937			
128.369232	120.276016			
128.382568	120.256561			
128.395889	120.237427			
128.40921	120.221947			
128.422546	120.204666			
128.435867	120.191498			
128.449188	120.176727			
128.462524	120.166092			
128.475845	120.153557			
128.489182	120.145638			
128.502502	120.134689			
128.515823	120.130737			
128.52916	120.125938			
128.54248	120.121124			
128.555801	120.116875			
128.569138	120.112312			
128.582458	120.109421			
128.595779	120.106873			
128.609116	120.10659			
128.622437	120.106369			
128.635757	120.111603			
128.649094	120.116631			
128.662415	120.12339			
128.675735	120.13192			
128.689072	120.137726			
128.702393	120.144783			
128.715729	120.151901			
128.72905	120.157028			
128.742371	120.163628			
128.755707	120.174133			
128.769028	120.186401			
128.782349	120.200233			
128.795685	120.216637			
128.809006	120.231186			
128.822327	120.247604			
128.835663	120.264778			
128.848984	120.282562			
128.862305	120.301552			
128.875641	120.320709			
128.888962	120.342781			
128.902283	120.367332			
128.915619	120.389595			
128.92894	120.415512			
128.942261	120.440575			
128.955597	120.468956			
128.968918	120.499596			
128.982254	120.529961			
128.995575	120.559113			
129.008896	120.588837			
129.022232	120.61792			
129.035553	120.648819			
129.048874	120.676376			
129.06221	120.7089			
129.075531	120.743698			
129.088852	120.779434			
129.102188	120.817429			
129.115509	120.857277			
129.12883	120.898125			
129.142166	120.940208			
129.155487	120.981552			
129.168808	121.025146			
129.182144	121.067192			
129.195465	121.114395			
129.208801	121.16217			
129.222122	121.208611			
129.235443	121.255066			
129.248779	121.298271			
129.2621	121.347305			
129.275421	121.394676			
129.288757	121.441452			
129.302078	121.488541			
129.315399	121.539497			
129.328735	121.592545			
129.342056	121.647621			
129.355377	121.703506			
129.368713	121.760963			
129.382034	121.813866			
129.395355	121.870415			
129.408691	121.930061			
129.422012	121.985886			
129.435349	122.042496			
129.448669	122.102974			
129.46199	122.167648			
129.475327	122.233292			
129.488647	122.296059			
129.501968	122.36113			
129.515305	122.426727			
129.528625	122.496033			
129.541946	122.563385			
129.555283	122.633484			
129.568604	122.705215			
129.581924	122.775276			
129.595261	122.847649			
129.608582	122.921127			
129.621902	122.993065			
129.635239	123.064407			
129.64856	123.137321			
129.661896	123.213455			
129.675217	123.288628			
129.688538	123.359421			
129.701874	123.434639			
129.715195	123.513222			
129.728516	123.5951			
129.741852	123.67453			
129.755173	123.755081			
129.768494	123.839012			
129.78183	123.924957			
129.795151	124.009315			
129.808472	124.092377			
129.821808	124.176582			
129.835129	124.263535			
129.84845	124.350616			
129.861786	124.439835			
129.875107	124.525963			
129.888443	124.611221			
129.901764	124.697601			
129.915085	124.788956			
129.928421	124.878082			
129.941742	124.966087			
129.955063	125.056381			
129.968399	125.14769			
129.98172	125.241676			
129.995041	125.334419			
130.008377	125.427025			
130.021698	125.521729			
130.035019	125.617249			
130.048355	125.715271			
130.061676	125.814415			
130.074997	125.91095			
130.088333	126.008545			
130.101654	126.105171			
130.11499	126.202202			
130.128311	126.303093			
130.141632	126.404053			
130.154968	126.506149			
130.168289	126.609642			
130.18161	126.71505			
130.194946	126.821648			
130.208267	126.924553			
130.221588	127.024986			
130.234924	127.128349			
130.248245	127.232208			
130.261566	127.336349			
130.274902	127.4394			
130.288223	127.545265			
130.301544	127.651146			
130.31488	127.758675			
130.328201	127.868904			
130.341537	127.975494			
130.354858	128.083023			
130.368179	128.193375			
130.381516	128.304169			
130.394836	128.414078			
130.408157	128.524673			
130.421494	128.63797			
130.434814	128.751022			
130.448135	128.863174			
130.461472	128.978226			
130.474792	129.090851			
130.488113	129.203659			
130.50145	129.315582			
130.514771	129.429108			
130.528091	129.541367			
130.541428	129.654922			
130.554749	129.770264			
130.568069	129.886978			
130.581406	130.00386			
130.594727	130.120529			
130.608063	130.236069			
130.621384	130.35144			
130.634705	130.469391			
130.648041	130.586838			
130.661362	130.706451			
130.674683	130.825256			
130.688019	130.949097			
130.70134	131.07222			
130.714661	131.192169			
130.727997	131.312195			
130.741318	131.432022			
130.754639	131.554016			
130.767975	131.671143			
130.781296	131.792999			
130.794617	131.917786			
130.807953	132.042938			
130.821274	132.169891			
130.83461	132.294571			
130.847931	132.424881			
130.861252	132.555222			
130.874588	132.683456			
130.887909	132.80957			
130.90123	132.937225			
130.914566	133.06395			
130.927887	133.188507			
130.941208	133.310852			
130.954544	133.439468			
130.967865	133.569229			
130.981186	133.698578			
130.994522	133.829071			
131.007843	133.96048			
131.021164	134.092834			
131.0345	134.223373			
131.047821	134.353943			
131.061157	134.483734			
131.074478	134.611588			
131.087799	134.740158			
131.101135	134.867386			
131.114456	134.996384			
131.127777	135.123199			
131.141113	135.253662			
131.154434	135.383179			
131.167755	135.51384			
131.181091	135.645401			
131.194412	135.777344			
131.207733	135.910919			
131.221069	136.045425			
131.23439	136.180603			
131.247711	136.316666			
131.261047	136.451263			
131.274368	136.585434			
131.287704	136.715652			
131.301025	136.845657			
131.314346	136.979416			
131.327682	137.119995			
131.341003	137.259598			
131.354324	137.397507			
131.367661	137.536102			
131.380981	137.674042			
131.394302	137.809052			
131.407639	137.940384			
131.420959	138.070786			
131.43428	138.201126			
131.447617	138.33223			
131.460938	138.467361			
131.474258	138.602097			
131.487595	138.734726			
131.500916	138.870041			
131.514252	139.001663			
131.527573	139.132782			
131.540894	139.264481			
131.55423	139.396988			
131.567551	139.531296			
131.580872	139.664551			
131.594208	139.801987			
131.607529	139.940872			
131.62085	140.082108			
131.634186	140.223572			
131.647507	140.36702			
131.660828	140.509094			
131.674164	140.653809			
131.687485	140.793259			
131.700806	140.932892			
131.714142	141.072021			
131.727463	141.209763			
131.740799	141.348373			
131.75412	141.483795			
131.767441	141.621643			
131.780777	141.755722			
131.794098	141.890152			
131.807419	142.025482			
131.820755	142.160217			
131.834076	142.297928			
131.847397	142.435394			
131.860733	142.574478			
131.874054	142.711578			
131.887375	142.848953			
131.900711	142.982697			
131.914032	143.114212			
131.927353	143.242371			
131.940689	143.37384			
131.95401	143.506378			
131.967346	143.63858			
131.980667	143.772873			
131.993988	143.906647			
132.007324	144.041412			
132.020645	144.177734			
132.033966	144.310883			
132.047302	144.441345			
132.060623	144.573975			
132.073944	144.709732			
132.08728	144.845963			
132.100601	144.980316			
132.113922	145.114731			
132.127258	145.251816			
132.140579	145.389206			
132.1539	145.521103			
132.167236	145.65596			
132.180557	145.792633			
132.193878	145.925842			
132.207214	146.06044			
132.220535	146.194855			
132.233871	146.330994			
132.247192	146.462631			
132.260513	146.591827			
132.273849	146.722336			
132.28717	146.853165			
132.300491	146.983673			
132.313828	147.116104			
132.327148	147.246078			
132.340469	147.378967			
132.353806	147.512634			
132.367126	147.643631			
132.380447	147.775421			
132.393784	147.90741			
132.407104	148.039001			
132.420425	148.170242			
132.433762	148.300201			
132.447083	148.432999			
132.460419	148.564957			
132.47374	148.693405			
132.487061	148.822876			
132.500397	148.953766			
132.513718	149.083389			
132.527039	149.213562			
132.540375	149.342438			
132.553696	149.471512			
132.567017	149.600815			
132.580353	149.727402			
132.593674	149.848755			
132.606995	149.971405			
132.620331	150.094421			
132.633652	150.214355			
132.646973	150.336563			
132.660309	150.459549			
132.67363	150.581909			
132.686966	150.703156			
132.700287	150.821014			
132.713608	150.942123			
132.726944	151.062714			
132.740265	151.183289			
132.753586	151.303467			
132.766922	151.424942			
132.780243	151.548157			
132.793564	151.671204			
132.8069	151.792923			
132.820221	151.910843			
132.833542	152.030426			
132.846878	152.150253			
132.860199	152.269272			
132.87352	152.385056			
132.886856	152.501633			
132.900177	152.620804			
132.913513	152.737442			
132.926834	152.853958			
132.940155	152.967117			
132.953491	153.081451			
132.966812	153.194			
132.980133	153.305176			
132.993469	153.419449			
133.00679	153.53154			
133.020111	153.645859			
133.033447	153.757919			
133.046768	153.869827			
133.060089	153.984238			
133.073425	154.09433			
133.086746	154.20253			
133.100067	154.309402			
133.113403	154.419312			
133.126724	154.525299			
133.14006	154.631424			
133.153381	154.738586			
133.166702	154.845474			
133.180038	154.948441			
133.193359	155.051407			
133.20668	155.155411			
133.220016	155.256897			
133.233337	155.360703			
133.246658	155.462143			
133.259995	155.563705			
133.273315	155.664459			
133.286636	155.765701			
133.299973	155.868683			
133.313293	155.970398			
133.326614	156.072235			
133.339951	156.175751			
133.353271	156.277725			
133.366608	156.38179			
133.379929	156.485626			
133.39325	156.584854			
133.406586	156.683029			
133.419907	156.778549			
133.433228	156.875473			
133.446564	156.972061			
133.459885	157.063553			
133.473206	157.155609			
133.486542	157.246765			
133.499863	157.337509			
133.513184	157.427826			
133.52652	157.514969			
133.539841	157.602814			
133.553162	157.687912			
133.566498	157.775436			
133.579819	157.862518			
133.593155	157.949127			
133.606476	158.035324			
133.619797	158.12175			
133.633133	158.20816			
133.646454	158.292725			
133.659775	158.376648			
133.673111	158.460297			
133.686432	158.543335			
133.699753	158.626907			
133.713089	158.71344			
133.72641	158.794403			
133.739731	158.871719			
133.753067	158.950272			
133.766388	159.02684			
133.779709	159.101074			
133.793045	159.171738			
133.806366	159.245758			
133.819702	159.319473			
133.833023	159.390259			
133.846344	159.460663			
133.85968	159.53009			
133.873001	159.601257			
133.886322	159.671738			
133.899658	159.743134			
133.912979	159.817703			
133.9263	159.890045			
133.939636	159.958206			
133.952957	160.027069			
133.966278	160.095779			
133.979614	160.162338			
133.992935	160.223328			
134.006256	160.28598			
134.019592	160.351273			
134.032913	160.413132			
134.046234	160.474213			
134.05957	160.533249			
134.072891	160.594437			
134.086227	160.652771			
134.099548	160.709976			
